Customer ID,Subject,Salutation,Body,Closing,Product,Category
2264,Special Offer for Accessories Collection,"Dear Customer 2264,","Dear Customer 2264,

We hope this message finds you well!

We are excited to share a special offer tailored just for you.

Explore our latest Accessories collection for the Fall season and discover the perfect Backpack!

Use code UNIQUE2264 at checkout to enjoy an exclusive 5% discount on your purchase.

Hurry, this offer is valid for a limited time!

Best regards,
Your Marketing Team","Best regards,
Your Marketing Team",Backpack,Accessories
2300,Special Offer for Outerwear Collection,"Dear Customer 2300,","Dear Customer 2300,

We hope this message finds you well!

We are excited to share a special offer tailored just for you.

Explore our latest Outerwear collection for the Fall season and discover the perfect Coat!

Use code UNIQUE2300 at checkout to enjoy an exclusive 5% discount on your purchase.

Hurry, this offer is valid for a limited time!

Best regards,
Your Marketing Team","Best regards,
Your Marketing Team",Coat,Outerwear
2310,Special Offer for Accessories Collection,"Dear Customer 2310,","Dear Customer 2310,

We hope this message finds you well!

We are excited to share a special offer tailored just for you.

Explore our latest Accessories collection for the Fall season and discover the perfect Handbag!

Use code UNIQUE2310 at checkout to enjoy an exclusive 5% discount on your purchase.

Hurry, this offer is valid for a limited time!

Best regards,
Your Marketing Team","Best regards,
Your Marketing Team",Handbag,Accessories
2323,Special Offer for Accessories Collection,"Dear Customer 2323,","Dear Customer 2323,

We hope this message finds you well!

We are excited to share a special offer tailored just for you.

Explore our latest Accessories collection for the Fall season and discover the perfect Belt!

Use code UNIQUE2323 at checkout to enjoy an exclusive 5% discount on your purchase.

Hurry, this offer is valid for a limited time!

Best regards,
Your Marketing Team","Best regards,
Your Marketing Team",Belt,Accessories
2332,Special Offer for Accessories Collection,"Dear Customer 2332,","Dear Customer 2332,

We hope this message finds you well!

We are excited to share a special offer tailored just for you.

Explore our latest Accessories collection for the Fall season and discover the perfect Handbag!

Use code UNIQUE2332 at checkout to enjoy an exclusive 5% discount on your purchase.

Hurry, this offer is valid for a limited time!

Best regards,
Your Marketing Team","Best regards,
Your Marketing Team",Handbag,Accessories
2334,Special Offer for Footwear Collection,"Dear Customer 2334,","Dear Customer 2334,

We hope this message finds you well!

We are excited to share a special offer tailored just for you.

Explore our latest Footwear collection for the Fall season and discover the perfect Boots!

Use code UNIQUE2334 at checkout to enjoy an exclusive 5% discount on your purchase.

Hurry, this offer is valid for a limited time!

Best regards,
Your Marketing Team","Best regards,
Your Marketing Team",Boots,Footwear
2354,Special Offer for Clothing Collection,"Dear Customer 2354,","Dear Customer 2354,

We hope this message finds you well!

We are excited to share a special offer tailored just for you.

Explore our latest Clothing collection for the Fall season and discover the perfect Shirt!

Use code UNIQUE2354 at checkout to enjoy an exclusive 5% discount on your purchase.

Hurry, this offer is valid for a limited time!

Best regards,
Your Marketing Team","Best regards,
Your Marketing Team",Shirt,Clothing
2365,Special Offer for Footwear Collection,"Dear Customer 2365,","Dear Customer 2365,

We hope this message finds you well!

We are excited to share a special offer tailored just for you.

Explore our latest Footwear collection for the Fall season and discover the perfect Shoes!

Use code UNIQUE2365 at checkout to enjoy an exclusive 5% discount on your purchase.

Hurry, this offer is valid for a limited time!

Best regards,
Your Marketing Team","Best regards,
Your Marketing Team",Shoes,Footwear
2374,Special Offer for Accessories Collection,"Dear Customer 2374,","Dear Customer 2374,

We hope this message finds you well!

We are excited to share a special offer tailored just for you.

Explore our latest Accessories collection for the Fall season and discover the perfect Handbag!

Use code UNIQUE2374 at checkout to enjoy an exclusive 5% discount on your purchase.

Hurry, this offer is valid for a limited time!

Best regards,
Your Marketing Team","Best regards,
Your Marketing Team",Handbag,Accessories
2379,Special Offer for Accessories Collection,"Dear Customer 2379,","Dear Customer 2379,

We hope this message finds you well!

We are excited to share a special offer tailored just for you.

Explore our latest Accessories collection for the Fall season and discover the perfect Scarf!

Use code UNIQUE2379 at checkout to enjoy an exclusive 5% discount on your purchase.

Hurry, this offer is valid for a limited time!

Best regards,
Your Marketing Team","Best regards,
Your Marketing Team",Scarf,Accessories
2387,Special Offer for Accessories Collection,"Dear Customer 2387,","Dear Customer 2387,

We hope this message finds you well!

We are excited to share a special offer tailored just for you.

Explore our latest Accessories collection for the Fall season and discover the perfect Belt!

Use code UNIQUE2387 at checkout to enjoy an exclusive 5% discount on your purchase.

Hurry, this offer is valid for a limited time!

Best regards,
Your Marketing Team","Best regards,
Your Marketing Team",Belt,Accessories
2432,Special Offer for Outerwear Collection,"Dear Customer 2432,","Dear Customer 2432,

We hope this message finds you well!

We are excited to share a special offer tailored just for you.

Explore our latest Outerwear collection for the Fall season and discover the perfect Jacket!

Use code UNIQUE2432 at checkout to enjoy an exclusive 5% discount on your purchase.

Hurry, this offer is valid for a limited time!

Best regards,
Your Marketing Team","Best regards,
Your Marketing Team",Jacket,Outerwear
2446,Special Offer for Clothing Collection,"Dear Customer 2446,","Dear Customer 2446,

We hope this message finds you well!

We are excited to share a special offer tailored just for you.

Explore our latest Clothing collection for the Fall season and discover the perfect Skirt!

Use code UNIQUE2446 at checkout to enjoy an exclusive 5% discount on your purchase.

Hurry, this offer is valid for a limited time!

Best regards,
Your Marketing Team","Best regards,
Your Marketing Team",Skirt,Clothing
2451,Special Offer for Clothing Collection,"Dear Customer 2451,","Dear Customer 2451,

We hope this message finds you well!

We are excited to share a special offer tailored just for you.

Explore our latest Clothing collection for the Fall season and discover the perfect Shorts!

Use code UNIQUE2451 at checkout to enjoy an exclusive 5% discount on your purchase.

Hurry, this offer is valid for a limited time!

Best regards,
Your Marketing Team","Best regards,
Your Marketing Team",Shorts,Clothing
2456,Special Offer for Clothing Collection,"Dear Customer 2456,","Dear Customer 2456,

We hope this message finds you well!

We are excited to share a special offer tailored just for you.

Explore our latest Clothing collection for the Fall season and discover the perfect T-shirt!

Use code UNIQUE2456 at checkout to enjoy an exclusive 5% discount on your purchase.

Hurry, this offer is valid for a limited time!

Best regards,
Your Marketing Team","Best regards,
Your Marketing Team",T-shirt,Clothing
2476,Special Offer for Accessories Collection,"Dear Customer 2476,","Dear Customer 2476,

We hope this message finds you well!

We are excited to share a special offer tailored just for you.

Explore our latest Accessories collection for the Fall season and discover the perfect Backpack!

Use code UNIQUE2476 at checkout to enjoy an exclusive 5% discount on your purchase.

Hurry, this offer is valid for a limited time!

Best regards,
Your Marketing Team","Best regards,
Your Marketing Team",Backpack,Accessories
2483,Special Offer for Clothing Collection,"Dear Customer 2483,","Dear Customer 2483,

We hope this message finds you well!

We are excited to share a special offer tailored just for you.

Explore our latest Clothing collection for the Fall season and discover the perfect Jeans!

Use code UNIQUE2483 at checkout to enjoy an exclusive 5% discount on your purchase.

Hurry, this offer is valid for a limited time!

Best regards,
Your Marketing Team","Best regards,
Your Marketing Team",Jeans,Clothing
2488,Special Offer for Accessories Collection,"Dear Customer 2488,","Dear Customer 2488,

We hope this message finds you well!

We are excited to share a special offer tailored just for you.

Explore our latest Accessories collection for the Fall season and discover the perfect Sunglasses!

Use code UNIQUE2488 at checkout to enjoy an exclusive 5% discount on your purchase.

Hurry, this offer is valid for a limited time!

Best regards,
Your Marketing Team","Best regards,
Your Marketing Team",Sunglasses,Accessories
2512,Special Offer for Clothing Collection,"Dear Customer 2512,","Dear Customer 2512,

We hope this message finds you well!

We are excited to share a special offer tailored just for you.

Explore our latest Clothing collection for the Fall season and discover the perfect Jeans!

Use code UNIQUE2512 at checkout to enjoy an exclusive 5% discount on your purchase.

Hurry, this offer is valid for a limited time!

Best regards,
Your Marketing Team","Best regards,
Your Marketing Team",Jeans,Clothing
